cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
eb68fa431110,MFSD10,MZF1;RNASEH2C;ZNF511;BAD;E4F1;STUB1;TRMT1;ZNF444;NR2F6;NELFB;ZNF316;SIRT6;CTBP1;DHX36;GLI4;TRIM28,16,53.3333,0.2042,exp04_lung_reads-coregtor-default
6ca67a126032,MFSD10,GTF3C5;ZNF205,2,6.6667,0.1028,exp04_lung_reads-coregtor-default
a171b4a6a890,MFSD11,BRCA1;ZNF69;ETS2;ZNF75D;ZNF30;GIT2;CPTP;ZNF763;ZNF138;ZNF585B;ZBTB14;ZNF623;ZNF688;ZNF517,14,37.8378,0.2176,exp04_lung_reads-coregtor-default
b3bdf255b72e,MFSD11,ZNF490;TFCP2,2,5.4054,0.0394,exp04_lung_reads-coregtor-default
2dac1b7e6f67,MFSD12,KLF16;NUCB1;BAX,3,42.8571,0.2132,exp04_lung_reads-coregtor-default
433dd02717f7,MFSD13A,TCF4;PCK2;ZBTB42;TFCP2L1;CEBPA;SMAD3;ZBTB10;NAGS;ETS1;IVD;MLX,11,73.3333,0.2959,exp04_lung_reads-coregtor-default
f19fbdb9633b,MFSD14A,CTBP1;ZNF524;GTF3C5;WDR83;USF2;SMUG1;ZNF691;BACH1;C19orf25;OTUD4;ZNF205;ZNF517;CXXC1;ZNF688;ZFP41;ETV3;RNF138;VPS72,18,72.0,0.235,exp04_lung_reads-coregtor-default
9a949fff1a0a,MFSD14B,RAB2A;PRKAA1;TMEM33,3,100.0,0.0,exp04_lung_reads-coregtor-default
3269857c5af9,MFSD14CP,ZNF808;ZNF248;ZNF621;PROX2;ZNF708;ZNF586;ZNF793;ZNF512;ZNF780B;ZFP14;ZNF546;ZNF182;ZNF607;ZNF785,14,93.3333,0.4046,exp04_lung_reads-coregtor-default
136ced6f9160,MFSD2A,IRX6;POU2F3,2,100.0,0.0,exp04_lung_reads-coregtor-default
bb6ea43466c6,MFSD3,AKR1A1;ZBTB45;RFXANK;RPP25;PTPMT1;ZBTB42;ZNF524;SMUG1,8,72.7273,0.2425,exp04_lung_reads-coregtor-default
d501e9cea6a9,MFSD3,ZDHHC24;ZBTB10,2,18.1818,0.0879,exp04_lung_reads-coregtor-default
eafc277b67e6,MFSD4A,ZNF250;ZFP14;DACH1;ZFP90;HOXA4;ENO1;ZNF704;NXPH3;TBX19;ZBTB37;SOX7;GATA3;ZNF821;NFIB;FOXO6;RPS6KA5;TRIB3;CLK1,18,47.3684,0.1159,exp04_lung_reads-coregtor-default
17b820f619b8,MFSD4B,ZNF397;ZNF780B;ZNF248;ZNF891;ZNF780A;ZBTB26;ZNF785;ZNF169;GIT2;ZNF605;ZNF382;ZNF518A;ZNF443;ZNF70,14,66.6667,0.2667,exp04_lung_reads-coregtor-default
f2c4c33dc150,MFSD4B,ZFP62;ZNF594,2,9.5238,0.0601,exp04_lung_reads-coregtor-default
d2fb47e3dc31,MFSD5,FIZ1;ZBTB10;ZBTB45;GTPBP1;ZBTB42;TSN;ARID5A;EXO5;RPP25;TRIP10;MLX;ASH2L;GPAM;RFXANK;RIOK2,15,88.2353,0.4953,exp04_lung_reads-coregtor-default
aab60a45aab1,MFSD6,MSC;ZBTB8A;NR3C2;IRX2,4,66.6667,0.3805,exp04_lung_reads-coregtor-default
c74e348d84a2,MFSD6,PRDM11;ZNF664,2,33.3333,0.1703,exp04_lung_reads-coregtor-default
2492ec8542b4,MFSD8,ZNF33A;RFXAP;TBP;CARF;ZNF302;ZNF461,6,85.7143,0.5626,exp04_lung_reads-coregtor-default
db6668e44b3d,MGAM,ARG1;NFE2,2,100.0,0.0,exp04_lung_reads-coregtor-default
84e5dd89907e,MGAT1,ZBTB10;PCK2;ZNF622;MLX;MIEF1;RNF114;GTF2F1;ZBTB42;FAAP24;ZBTB45;RPP25;POLE3;RFXANK;ZNF319;ESRRA;GPAM;ZDHHC24,17,89.4737,0.2696,exp04_lung_reads-coregtor-default
f2590c937426,MGAT3,HIF1A;ZBTB22;IRX2;GADD45A;GPD1;CAT;FOXO4;RXRA;NKX2-1;DLX4;PPARA;CEBPA;HNRNPA1;KLF13;MXD4,15,68.1818,0.2269,exp04_lung_reads-coregtor-default
44d447810b34,MGAT4A,LCORL;NCOA3;KDM5A;ZNF652;NFE2L3;ZC3H7A;ZNF451;ZNF148;FLI1;PHLDA2;ZBTB44,11,45.8333,0.176,exp04_lung_reads-coregtor-default
4bae81e1a861,MGAT4A,NCOA2;KLF7,2,8.3333,0.1078,exp04_lung_reads-coregtor-default
d5c149eb563e,MGAT4B,NR2F6;NELFB;CENPB;CPTP;TIGD5;ESRRA;MAZ;ZNF205,8,88.8889,0.4095,exp04_lung_reads-coregtor-default
d34e143a8e29,MGAT5,ZNF10;ZNF8;LARP1;ZBTB33;SMARCC1;SREBF2;KLF7;ZBTB7B;PPARA;FOXK1;MAFG,11,28.2051,0.2278,exp04_lung_reads-coregtor-default
73d04f25b9b0,MGLL,IRX2;HNF1B;IRX1;FOXA2,4,66.6667,0.3457,exp04_lung_reads-coregtor-default
64f51dd4f123,MGME1,ZNF18;ZSWIM1,2,5.4054,0.1635,exp04_lung_reads-coregtor-default
5d152c3c2863,MGME1,ZNF85;AGGF1;ZBTB14;ZNF530;ZNF174;ZKSCAN4;ZKSCAN3;ZNF490;ZNF554;ZNF491;IVD;GIT2;NUP133;ZNF287;ZNF75D;ZNF623;HIVEP2;FAAP24;GTF3C2;ZNF763;NMRAL1,21,56.7568,0.152,exp04_lung_reads-coregtor-default
01ced7479bd8,MGMT,XRCC1;STAT3;ATF6;BAD;ZNF688;NMRAL1;ZNF575;ZNF846;ZNF334;GABPB1;ZNF770;PPP2R3B,12,60.0,0.3095,exp04_lung_reads-coregtor-default
ca3fc36e734d,MGP,HOXB2;ESRP2;RBFOX2;HOXB4;NFATC4;PGR;ZBTB42;IRX6;TBX19;NFIB;BNC2;PRKAA2;SMAD3;SETBP1,14,53.8462,0.2726,exp04_lung_reads-coregtor-default
64b7bc013c48,MGP,FHL2;PROX1,2,7.6923,0.0701,exp04_lung_reads-coregtor-default
557e4b0bae45,MGRN1,NFIB;ZBTB7B;TBPL1;ZNF630;TRIM69;ZNF687;NCOR2;NFX1;ZNF415;ZNF280D;ZNF629,11,50.0,0.2095,exp04_lung_reads-coregtor-default
c9390ed708ff,MGST1,ZBTB42;PGR;NAGS;TFCP2L1;IRX6;CREB3L1;CLK1;TRIP10;ENO1;RORB;ESRP1;TBX19,12,80.0,0.3035,exp04_lung_reads-coregtor-default
397f19163db5,MGST2,SMUG1;ZFP64;TFCP2;NFYC;CHD2;BRCA1;CPTP;ZNF524;RFXANK;HIRIP3;SUCLG1,11,64.7059,0.3209,exp04_lung_reads-coregtor-default
e35994ba113f,MGST3,SUCLG1;HADHB;PTPMT1;AKR1A1;CYB5R1;SPAG7;ANXA11;GRHPR,8,66.6667,0.2837,exp04_lung_reads-coregtor-default
20f9d795b314,MHENCR,USF1;CEBPZ;ZNF700;MXD3;RXRB;ARFGAP1;DIDO1;METTL3;HMG20B;ZNF141;RBBP5,11,78.5714,0.315,exp04_lung_reads-coregtor-default
78967fb70be9,MIA2,CSTF2;ZNF287;GTF2H3;GPAM;PAXIP1;KDM4A;NUP133;MIOS;TRMO;TRIP10;ZXDC;SRBD1;ARID5A;GRHL2;ESRP2,15,88.2353,0.4063,exp04_lung_reads-coregtor-default
efa2f4f792c0,MIA3,ZZZ3;SMC3;ZNF619;GPAM;KAT7;NUP133;ZSCAN12;ARID5A;HLTF;PAXIP1;MLLT10;AGGF1;ZNF197;ZNF813;ZNF490;ZXDC;MGA;PATZ1;ZBTB14;ZSCAN29;ZNF280D,21,72.4138,0.2264,exp04_lung_reads-coregtor-default
fd3ef0671ea4,MIA3,NFE2L1;NFATC3,2,6.8966,0.068,exp04_lung_reads-coregtor-default
47bd394a7824,MIAT,GFI1;SP140;STAT4;ZNF80;BCL11B;IKZF1,6,75.0,0.2469,exp04_lung_reads-coregtor-default
3422b8cbbd07,MIATNB,ZBTB25;ZNF586;ZNF506;ZNF248;ZNF793;ZBTB37;ZNF135;ZNF891;ZNF512;ZNF678;ZNF780B;ZNF76;ZNF418,13,81.25,0.2224,exp04_lung_reads-coregtor-default
78c18d438514,MIB1,SMAD5;BBX;MBNL2;NF1;ATF2;ELK4;ZNF654;ZEB1;SP3;ZBTB44;ZBTB10;NFAT5,12,92.3077,0.2751,exp04_lung_reads-coregtor-default
0891334b7033,MIB2,IRF3;NPDC1;MZF1;SNRNP70;PPP2R3B;EBF4;TMEM33,7,100.0,0.0,exp04_lung_reads-coregtor-default
f751ac6d4a3c,MICA,CLK1;TRIP10;TBX19,3,50.0,0.337,exp04_lung_reads-coregtor-default
cc5edb5cfa88,MICAL1,ZNF76;STAT2;NR1H3;IRF3;TBX6;ZNF589;IRF5;ZBTB48,8,61.5385,0.2718,exp04_lung_reads-coregtor-default
875080cf5cb4,MICAL2,ZNF182;ZFP2;ZNF177;STAT3;ZNF577;CREB3L4;ZNF404;ATF6;ZNF546;TBX6;ING4,11,68.75,0.2068,exp04_lung_reads-coregtor-default
becc81cddbbe,MICAL2,KDM2B;LRRFIP1,2,12.5,0.0718,exp04_lung_reads-coregtor-default
c1380d67aa82,MICAL3,ZNF135;ZNF875;ZNF506;TFCP2L1;ZNF227;PGR;PSMA6;EBF4;POU2F3;AEBP2,10,100.0,0.0,exp04_lung_reads-coregtor-default
4d547ef5d9b7,MICALL1,TRIM28;ZNF710;CENPB;E2F4;APEX2;ZNF483;ZBTB42;CLK1;ZNF668;MAZ;CPTP,11,61.1111,0.2199,exp04_lung_reads-coregtor-default
71818bba6010,MICALL2,ESRP1;ZBTB17;IRX2;FOXA2;ARFGAP1;ZNF814;BATF3;MBD1,8,61.5385,0.3013,exp04_lung_reads-coregtor-default
184d3acc1ed8,MICALL2,MEIS3;ZGPAT,2,15.3846,0.05,exp04_lung_reads-coregtor-default
8af982495042,MICB,TBPL1;HMGXB4;ZNF629,3,8.5714,0.2641,exp04_lung_reads-coregtor-default
08454d9a9d5e,MICB,SP140;ZNF267;DUS3L;EZH2;HSPA1L;CLK1;SPATS2;MSX1;ZSCAN5A;CBFA2T2;TAF7;SOD1;PKNOX1;KDM2A;RNF114;TBX19;SPR;IRF2,18,51.4286,0.1301,exp04_lung_reads-coregtor-default
fc68e61778a5,MICOS10,AVEN;GTF2A2;POLE4;GTF3A,4,80.0,0.3847,exp04_lung_reads-coregtor-default
b6ec25172254,MICOS13,ASPSCR1;AKR1A1;FIZ1;SPAG7;KMT2A;RFXANK,6,85.7143,0.4525,exp04_lung_reads-coregtor-default
b3aaf4ec2fe9,MICU1,PCK2;PTPMT1;ZBTB17;PARP1;ZBTB42;KDM4A;AKR1A1;FOXA2;CYB5R1;SUCLG1;ARID5A;ESRP2;HTATIP2;ASH2L;ESRP1,15,65.2174,0.1755,exp04_lung_reads-coregtor-default
daf8f709bea8,MICU2,TFCP2;MRPL1;MTERF1;SRBD1;THAP1,5,71.4286,0.4134,exp04_lung_reads-coregtor-default
40ee7cc156cd,MICU3,ATF2;ZBTB25;AEBP2;ZNF506;CLK1;TBL1XR1;MTF2;PRKAA2;ZNF793;ZNF678;ZKSCAN1;ZBTB37;ZNF615,13,72.2222,0.2257,exp04_lung_reads-coregtor-default
21e63826868d,MID1,TFCP2L1;NF1,2,5.5556,0.1994,exp04_lung_reads-coregtor-default
839bf0fe400c,MID1,OTUD4;CNOT4;ZNF784;NMRAL1;ELK4;SMAD3;RBMS1;SMAD5;FUBP1;HIVEP1;ETFB;SMARCC1;IKZF2;GRHL1;ZXDC,15,41.6667,0.1708,exp04_lung_reads-coregtor-default
dfa17621100c,MID1IP1,ZBTB42;FOXA2;ESRP1;EHF;ESRP2;IRX3;IRX6;CEBPA;TFCP2L1,9,81.8182,0.2995,exp04_lung_reads-coregtor-default
951ee1bbe2fa,MID2,SMAD5;TCF12;ZEB1;BBX;TCF4;NFIB;NF1;MEIS2,8,66.6667,0.3167,exp04_lung_reads-coregtor-default
fd9fa95a4524,MID2,MEX3C;ELK4,2,16.6667,0.1641,exp04_lung_reads-coregtor-default
8cf690513d97,MIDEAS,ZNF92;DAZAP1;EP300,3,5.1724,0.1916,exp04_lung_reads-coregtor-default
6d899981d344,MIDEAS,NR4A2;TFDP2,2,3.4483,0.1813,exp04_lung_reads-coregtor-default
404e54a74621,MIDEAS,NR4A1;ZNF644;BPTF;NCOA2;ZNF548;ZNF704;ZFHX3;MEF2D;ZBTB21;ZNF331;SMAD7;PKM;KLF4;NXPH3;MIEF1;REL;MAFF,17,29.3103,0.1359,exp04_lung_reads-coregtor-default
de55722457ab,MIDEAS,PBX1;PUM3;RLF,3,5.1724,0.1145,exp04_lung_reads-coregtor-default
bafd2c428f48,MIDN,ZNF616;ZKSCAN4;TRIB1;ZNF623;BCL3;ZNF691;ZNF564;ETS2;JRKL;TFAP4;FOSL2;ZNF594;ZNF845;ZNF561;ZNF225;ZNF501,16,80.0,0.3364,exp04_lung_reads-coregtor-default
5b213197dc2e,MIEF2,PATZ1;ZBTB22;CYB5R1;ZNF554;IRX2;ZNF784;IRX5,7,53.8462,0.3693,exp04_lung_reads-coregtor-default
6bf8cbe644ab,MIEN1,FIZ1;SMUG1;MLX;RFXANK;RPP25;AKR1A1;SPR,7,87.5,0.4019,exp04_lung_reads-coregtor-default
097f99314c3a,MIER1,ZNF654;RNF138;ZBTB10;IKZF5;SMAD5;TBL1XR1;ZNF451;ZEB1,8,88.8889,0.3888,exp04_lung_reads-coregtor-default
4b826dfa6af6,MIER2,WDR83;MXD4,2,6.6667,0.1943,exp04_lung_reads-coregtor-default
cdecbf8e16e8,MIER2,E4F1;SMAD6;SOX18;ZNF653;NELFB;ZNF358;GATA2;ZNF761;ZNF205;ZNF75D;CXXC1;DMAP1;ZNF707;ZNF765;RFX1;TBX3;GLI4,17,56.6667,0.1929,exp04_lung_reads-coregtor-default
cb8659de9c41,MIER2,CPTP;LYL1,2,6.6667,0.0877,exp04_lung_reads-coregtor-default
86bf4876ba1c,MIER3,ZNF654;IKZF5;ATF2;PURA;ZBTB11;CCNT2,6,85.7143,0.5407,exp04_lung_reads-coregtor-default
abaa6d8b50d2,MIF4GD,ZNF174;ZNF517;ZNF554;NMRAL1;ZDHHC24;ZNF784;ZNF740;ETFB;XRCC1;ZNF7;ATF6B;ZNF596;ZNF362;SMUG1;ZBTB14,15,60.0,0.2038,exp04_lung_reads-coregtor-default
174b16baa249,MIF4GD,USF2;ZBTB22,2,8.0,0.0833,exp04_lung_reads-coregtor-default
601e10335a63,MIGA1,TSNAX;VPS4B;ZBTB8A;NUP133;ZNF25;BDP1;PIK3C3;ZNF148;GTF2A1;MBTPS2;MLLT10;SP4;ZZZ3;ZNF699;AGGF1,15,68.1818,0.1797,exp04_lung_reads-coregtor-default
8a235f221085,MIGA1,ZNF280D;KLF16,2,9.0909,0.0916,exp04_lung_reads-coregtor-default
d133cb9ed55e,MIGA2,MBD1;ZNF76;IRF3,3,50.0,0.4647,exp04_lung_reads-coregtor-default
2b4b024a1a32,MIIP,TRMT1;SIRT6;ZGPAT;E4F1,4,100.0,0.0,exp04_lung_reads-coregtor-default
93c1946b79e0,MILR1,APEX2;IRF5;TIMELESS;AKR1A1;PKM;SMUG1;EXOSC3;ZKSCAN7;NMI;MEF2D;RORA;KLF9,12,70.5882,0.3692,exp04_lung_reads-coregtor-default
d55bdca921a9,MINDY1,ATF6B;HIRIP3;ZBTB14;ZNF517;ZNF425;ZFP41;ZNF585B;ZNF491;ZNF835;RXRG;BRCA1;PPARD;RELB;ZNF362;ZFP64;MTA3;ZNF70;ZSCAN20;NFYC;THAP11;STAT3;JRK;ZNF501;RXRA;ZNF490;ZSWIM1,26,72.2222,0.1867,exp04_lung_reads-coregtor-default
0823f8fc1598,MINDY1,CPTP;ZNF524,2,5.5556,0.1801,exp04_lung_reads-coregtor-default
df25f778eb91,MINDY1,ZNF763;GABPB1,2,5.5556,0.0907,exp04_lung_reads-coregtor-default
fa48c1a9dee9,MINDY2,ATF2;PURA;ZNF704;BBX;ZNF808;NCOA2;KLF12;SMAD4;ZNF471;ATF7;GPBP1L1;ZBTB37,12,85.7143,0.3575,exp04_lung_reads-coregtor-default
dc0302ff2f42,MINDY3,MTERF1;TFCP2;TIGD2;VPS4B;AGGF1;GTF2H3;TSNAX;ASH2L;MRPL1;ZNF311;HLCS;ZNF85;ZNF391;NFYC;GPAM;POLI;ZNF491;TSN;HIVEP2;ZNF596;ZNF280D,21,60.0,0.2389,exp04_lung_reads-coregtor-default
27b1a9b7a3cd,MINDY3,SRBD1;ZNF287,2,5.7143,0.1288,exp04_lung_reads-coregtor-default
38e76eae5662,MINDY3,ZBTB14;ZNF561,2,5.7143,0.0396,exp04_lung_reads-coregtor-default
c63d7d264bbf,MINDY3,ZNF33B;PAXIP1,2,5.7143,0.0332,exp04_lung_reads-coregtor-default
8dc58d6beb07,MINDY3,GATAD2A;EXO5,2,5.7143,0.0243,exp04_lung_reads-coregtor-default
72336504e773,MINDY4,ZNF177;ZNF793;FOXF2;TPPP;ADARB1;SSBP3;PBX1;ZNF471;ZNF528;ZNF667;ZFP28;ZNF214;ZSCAN18,13,46.4286,0.2695,exp04_lung_reads-coregtor-default
2a10a3d93536,MINK1,HMBOX1;DMRT2;CRTC2;GOT1;PHF1;ZNF622;CLK1;KMT2A;ELK4;PML;TCF7;ODC1;PBX2;CBFA2T2;TRIP10;DIDO1;TBX19;STAT4;HES7;PHF8,20,74.0741,0.2568,exp04_lung_reads-coregtor-default
a1f86869aecf,MINK1,GPAM;MTF2,2,7.4074,0.159,exp04_lung_reads-coregtor-default
f36126a14eb9,MINK1,SNRPB2;FUBP1,2,7.4074,0.1059,exp04_lung_reads-coregtor-default
b62f35cd677d,MINPP1,JRKL;ZNF616;ZNF845;ZNF626;ZNF184;ZNF570;ZNF420;ZSCAN20;THAP1;ZNF823;ZNF22;ZNF2;ZNF569;CDC5L;ZNF844,15,57.6923,0.2079,exp04_lung_reads-coregtor-default
c98745e7c0ca,MINPP1,MYNN;ZNF527,2,7.6923,0.175,exp04_lung_reads-coregtor-default
fb806f446cde,MIPEP,CRTC2;GTF2H3;KDM4A;CYB5R1;AKR1A1;APEX1;ZBTB42;GOT1;RELA;GRHL2;ZSCAN5A;ASH2L;SRBD1;FOXA1;RFXANK;KDM4D;GAR1;ZNF287;PATZ1,19,95.0,0.3473,exp04_lung_reads-coregtor-default
e54fd7ba20fc,MIPOL1,ZNF273;TIGD4;ZNF19;MYB;ZNF487;ZNF214,6,60.0,0.2794,exp04_lung_reads-coregtor-default
7a5b240e4b46,MIR100HG,ZBTB42;ZXDC;ABL1;SMAD3;FUBP1,5,71.4286,0.4507,exp04_lung_reads-coregtor-default
868e0dd84042,MIR222HG,ZNF174;SMUG1;ZNF282;ARID5A;ZNF490;TRIB1;AGGF1;ZNF768;ASCC1,9,50.0,0.2112,exp04_lung_reads-coregtor-default
5a31504bff87,MIR223HG,NFE2;CEBPE;ARG1,3,100.0,0.0,exp04_lung_reads-coregtor-default
366d8a063376,MIR22HG,ZNF227;ZNF506;TBX19;HOXB2;ZBTB42;MAX;TFCP2L1;ZKSCAN1;ZNF678,9,90.0,0.4922,exp04_lung_reads-coregtor-default
008f59ff6765,MIR23AHG,TRIB1;JUNB;ARID5A;EGR3;BCL3;FOSB;IRF1;NR4A2;NR4A1;JUND,10,100.0,0.0,exp04_lung_reads-coregtor-default
9129a3623cf5,MIR29B2CHG,KLF13;TFCP2L1;ZNF697,3,42.8571,0.3384,exp04_lung_reads-coregtor-default
b3ae3104f429,MIR34AHG,KLF6;TBPL1;VENTX;SETDB1,4,17.3913,0.2023,exp04_lung_reads-coregtor-default
f98223a0dcba,MIR34AHG,ZNF441;IRX6,2,8.6957,0.1392,exp04_lung_reads-coregtor-default
df2215d4a9f7,MIR34AHG,IRF5;RUNX1;ZNF687;BAX;TFEC;RREB1;TFCP2L1;ELF5;HOXA2;GTF3C2;MTHFD1,11,47.8261,0.0943,exp04_lung_reads-coregtor-default
8d3c632e8902,MIR3667HG,TBPL1;HINFP;ZNF283;HP1BP3;ZNF586;MBD1;ZNF366;ZGPAT;SP110;TIGD7;ZNF235;ZNF248;ZNF578;ZNF17,14,46.6667,0.2938,exp04_lung_reads-coregtor-default
3c81e84095cf,MIR4435-2HG,NKX2-1;MSANTD3;BATF3;RBMS1;KLF15;GATAD2A;IRX2;MSC,8,72.7273,0.1244,exp04_lung_reads-coregtor-default
d9a526ab3949,MIR497HG,ZNF512;POU6F1;RXRB;HOXB3;ZNF135;LDB1;ZNF506,7,58.3333,0.268,exp04_lung_reads-coregtor-default
4f724e10e215,MIR497HG,IRF3;ZNF76,2,16.6667,0.1849,exp04_lung_reads-coregtor-default
adfee1b2c338,MIR600HG,RORC;OVOL2;ZNF497;FOXA1;DLX4;MYEF2;ARX;FANK1;HNF4G;GRHL2;TP73;ZNF396;SOX2;PRDM16;FOXJ1;TFAP2C,16,80.0,0.2924,exp04_lung_reads-coregtor-default
e6aa3e80bff4,MIR99AHG,ZNF846;ZNF793;ZFP2;ZNF404;ZNF471;ZNF521;ZSCAN30;ZNF780B;ZNF711,9,64.2857,0.2422,exp04_lung_reads-coregtor-default
821b7004573b,MIRLET7A1HG,ZBTB42;IRX6;TFCP2L1;ZXDC;IVD;ZNF784;NAGS;ESRP2,8,42.1053,0.3023,exp04_lung_reads-coregtor-default
17a8f1edf6aa,MIRLET7A1HG,NFX1;PRRX1,2,10.5263,0.0907,exp04_lung_reads-coregtor-default
9cfa8bdcbd9e,MIS12,MTERF1;ZNF180;ZKSCAN5;ZFP82;ZNF2;ZBTB49;ZNF28;ZSCAN32;ZNF485;ZNF480;ZNF561;ZNF619;THAP1;ZNF696;ZNF701;ZNF594;ZNF112;ZNF691;TFCP2;ZNF320;ZNF527;ZNF181;EXOSC3,23,76.6667,0.2287,exp04_lung_reads-coregtor-default
81dbbc90d2de,MIS12,ZNF41;ZNF786,2,6.6667,0.0839,exp04_lung_reads-coregtor-default
f5717aeea186,MIS18BP1,STK40;RELA;FOSL1;SETDB1;PIK3C3;MDM2;NFKB2;TAGLN2;HSF1;YEATS4;TFE3;BCL3;ZNF552;TBP;ZNF652;TSNAX;ZNF33A;ZNF740;MSX1;HIVEP3;ZNF765;RFXAP;RELB;ZBTB8A;PPARD;ZBTB41;ZBTB24;RFX7;TEAD4;ZNF69;SP1,31,65.9574,0.1074,exp04_lung_reads-coregtor-default
80e1ecd1c414,MISP,ESRP1;IRF6;HNF1B,3,60.0,0.3559,exp04_lung_reads-coregtor-default
a5917cc70793,MITD1,ZNF684;ZSCAN26;ZNF184;ZNF616;ZSCAN9;ZNF563;ZNF234;ZNF284;ZNF443;EXOSC3;ZFP82;ZKSCAN7;GIT2;ZNF354A;ZNF283;JRKL;ZFP62;ZNF830;ZNF879;ZKSCAN5;ZNF226;ZNF225;ZNF182;ZNF101,24,72.7273,0.2391,exp04_lung_reads-coregtor-default
6ea722df950b,MITD1,ZNF785;ZNF518A,2,6.0606,0.1252,exp04_lung_reads-coregtor-default
e7e261722647,MKI67,FOXM1;MYBL2;MELK;E2F2,4,100.0,0.0,exp04_lung_reads-coregtor-default
942e13c4301a,MKKS,ZNF2;ZNF585B;ZSCAN20;ZKSCAN5;ZSCAN32;ZNF41;ZNF180;ZNF786;SMUG1;ZNF691;TFCP2;ZNF480;ZNF835;ZNF594,14,93.3333,0.4547,exp04_lung_reads-coregtor-default
097761f129b5,MKLN1,NF1;AFF4;OTUD4;ZBTB10;AKR1A1;RFXANK;ETFB;ZEB1;ELK4,9,81.8182,0.41,exp04_lung_reads-coregtor-default
e268903d00bf,MKLN1,NMRAL1;PHF20,2,18.1818,0.0472,exp04_lung_reads-coregtor-default
7a93bf659341,MKNK1,HCLS1;ACAA1;MBD1;ZNF276;ZBTB48;NFE2;AGAP2;SPI1;MXD3;TSC22D4;MXD1;ZNF700;GIT2;ZGPAT;STAT2;IRF5;E2F3,17,89.4737,0.3981,exp04_lung_reads-coregtor-default
f36cb06a1e1c,MKNK2,TIMM8A;ZBTB16,2,50.0,0.1783,exp04_lung_reads-coregtor-default
e68a31f5de59,MKRN1,TFDP2;CYCS;ZNF652;MSC;FOSL1;BATF3;ZNF396,7,50.0,0.344,exp04_lung_reads-coregtor-default
b4232ab82f9a,MKRN1,ABCF2;TIMM8A,2,14.2857,0.2128,exp04_lung_reads-coregtor-default
8f36efe5941f,MKRN2,ZNF398;PRDM4;SMC3;ZSCAN12;ZNF28;ZNF526;MGA;CDC5L;RBBP5;NFE2L1;PAXIP1;ZZZ3;NFATC3;ZDHHC5;BRF2;ZNF468;CERS2;ZNF384,18,69.2308,0.2197,exp04_lung_reads-coregtor-default
62dd609e811d,MKRN2,FIP1L1;ZNF845,2,7.6923,0.1447,exp04_lung_reads-coregtor-default
855e2c85be44,MKS1,ZNF214;ZNF19;ZNF33B;ZNF688,4,80.0,0.609,exp04_lung_reads-coregtor-default
f4c44c70da84,MLEC,ZNF239;PARP1;P4HB;SPR;TIMELESS;SMUG1;RPP25;ZNF74;GOT1,9,81.8182,0.3103,exp04_lung_reads-coregtor-default
05001e7bea60,MLF1,FOXJ1;SIX1;SOX2;ZNF440;ARX;HNF4G;PAX9;TP73;ZNF273;ZNF487;FANK1;RFX2;MORN1,13,81.25,0.536,exp04_lung_reads-coregtor-default
0173bf2ac329,MLF2,DAZAP1;DRAP1;ILF3;GATAD2A;KLF16;CSNK2B;BPTF,7,70.0,0.1695,exp04_lung_reads-coregtor-default
c00284fb1f76,MLH1,TFCP2;MRPL1;SRBD1;TSN;NFYC;SUCLG1;TIMELESS;ZNF239;FIZ1;MTERF1;GMEB1;GTF2H3,12,92.3077,0.4066,exp04_lung_reads-coregtor-default
7808c71f4b91,MLH3,ZNF311;TIGD2,2,5.2632,0.2126,exp04_lung_reads-coregtor-default
09c4c8860bd2,MLH3,ZNF594;ZNF175;ZNF585B;ZNF75A;ZNF691;POLI;ZNF763;ZNF641;ZNF701;ZKSCAN3;ZNF181;MTERF1;ZSCAN25;ZNF765;ZSCAN29;TFCP2;ZNF45;ZNF490;ZNF619;ZNF835,20,52.6316,0.1543,exp04_lung_reads-coregtor-default
6fb1e4cd4fdf,MLKL,FOXA2;MXD1;MSX1;ZBTB17;TFCP2L1;IRF7;ESRP1;ZNF841;TAF7;NUCB1;ZNF410;ZBTB22;PCK2;SND1,14,56.0,0.2917,exp04_lung_reads-coregtor-default
0d24fd0da4fc,MLKL,EHF;GRHL1,2,8.0,0.1154,exp04_lung_reads-coregtor-default
9ea0a2776bbc,MLKL,ZNF670;MAFF,2,8.0,0.0853,exp04_lung_reads-coregtor-default
6d3acfc5350c,MLLT1,NPDC1;E4F1;ZNF335;TRMT1;KDM4B;E2F4;ZNF276;KMT2B;NELFB;EBF4;SMAD6;CENPB;ZGPAT;TRIM28;ZNF263;ZNF142;CXXC1;ZNF787;MBD1;GLIS2;STUB1;ZNF598;ZNF467,23,65.7143,0.1515,exp04_lung_reads-coregtor-default
0c5c5f849618,MLLT1,NELFA;HOXB6,2,5.7143,0.0951,exp04_lung_reads-coregtor-default
847faeb5c535,MLLT3,ZNF704;PBX3;ABCF2;CREBL2;ZBTB4;DBP;ETV1;PDCD11;ZNF598;E2F4;TFDP2;NCOA2;TIMM8A;PUM3;TPPP,15,65.2174,0.2991,exp04_lung_reads-coregtor-default
3fcfd5906b14,MLLT3,TEAD4;ILF2,2,8.6957,0.2013,exp04_lung_reads-coregtor-default
